"logFC_meta","SE_meta","p_meta","I2","tau2","Gene","Symbol","FDR"
0.036860468098675,0.0833274568429733,0.241309439270103,4.20416839808198,0.0014679460844792,"100287704","LOC100287704",0.453166041636115
-0.0755801614314401,0.0773532933539313,0.524350497708487,49.8848257645428,0.0125915039159976,"100287792","LOC100287792",0.704437530932809
-0.0168499084803489,0.140819279915819,0.796648704791994,6.73796973883374,0.0070909443921196,"100287896","LIPT2-AS1",0.886460901349686
0.0234269612091393,0.0302080346838141,0.0998434182897009,0,0,"100287898","TTC34",0.271619940775966
0.052279792091965,0.071180188154393,0.183662355386775,0,0,"100287902","LGALS8-AS1",0.386655437740253
0.343178440889788,0.272550134776112,0.161526881942275,75.188164186952,0.226555934810107,"100287932","TIMM23",0.359643855254173
-0.118159049000546,1.17385348370851,0.636396249187811,98.3175752442133,4.05671779788459,"100288069","LOC100288069",0.785145187402729
0.0284628493053935,0.135975738421056,0.708577411375774,64.8068515953038,0.0287563913714233,"100288122","LDLRAD4-AS1",0.831436256852389
0.0334289231481798,0.0515442705653321,0.149192205606847,0,0,"100288123","LOC100288123",0.343640176303446
0.0326119474071383,0.0352453126177859,0.300301552339181,4.91304861477233e-06,4.64688514419303e-10,"100288287","KRTAP22-2",0.514288427431165
0.0442648992975332,0.0246363461149632,0.0604222039151497,0,0,"100288323","KRTAP21-3",0.204999083810215
0.160451425775353,0.279479096652632,0.240455672104663,85.7293068381773,0.317925827563239,"100288413","ERVMER34-1",0.452201224285703
-0.0686859982837634,0.116832271858991,0.64777496033644,53.7036082938704,0.0147153879769483,"100288801","FRG2C",0.791805918534076
-0.00438505300809694,0.26987934345509,0.54216564972026,64.7393960731046,0.154782740915426,"100289019","SLC25A25-AS1",0.717273725199622
0.246869706233305,0.156621667934524,0.123601822311607,0,0,"100289097","FRG1CP",0.306192659919739
-0.454353232594052,0.0585419127307865,0.00550540476860046,0,0,"100289255","TMEM238L",0.0598341188833618
0.108001648812732,0.0864134127841086,0.105327943931119,0,0,"100289274","DNAJC3-DT",0.27955618320058
0.0435202097902231,0.461127012996425,0.469737905696829,84.2111233632905,0.450672188493864,"100289410","MCF2L-AS1",0.66294452222661
-0.0301676748310353,0.348909651047205,0.915450162336411,88.5357696593008,0.32233364725183,"100289473","LOC100289473",0.953850394138151
-0.0102274367715656,0.0957305530164802,0.847709211870527,17.0406471696858,0.00688728158894173,"100289495","LOC100289495",0.916546912469503
0.12322776380199,0.279546592586442,0.482896621533775,77.5414338928272,0.259529883251665,"100289635","ZNF605",0.67233066838053
0.0695862501723846,0.227888746347665,0.557807466581542,73.1137347114746,0.164556866890575,"100289678","ZNF783",0.728400299104503
0.0490502915741576,0.379866678440433,0.616232238528435,88.8133658571235,0.37270543190862,"100294145","LINC03219",0.770912155819123
-0.202990505531326,0.307642851581212,0.243626118197953,52.0162987197212,0.340468068421709,"1003","CDH5",0.455460793980711
0.297132836087324,0.253460473314712,0.176167695987759,80.6187507750149,0.209872753072967,"100302285","MIR1244-1",0.377462054421761
-0.00947501869426213,0.0682187337549494,0.633119710918011,0.00720212249724896,2.18625490363942e-06,"100303728","SLC25A5-AS1",0.782850268625297
-0.224545624443731,0.282706878078406,0.409648606323344,74.6035058185985,0.260679009070495,"100316904","SAP25",0.614402127554019
0.0513945351955947,0.0467377226884784,0.0993494549611517,0,0,"100329135","TRPC5OS",0.271265216887016
