"logFC_meta","SE_meta","p_meta","I2","tau2","Gene","Symbol","FDR"
-1.06566213166892,0.354327752791159,0.00149412350888144,78.1220832996571,0.583804715194281,"23208","SYT11",0.036330554030964
-2.48835623084502,0.930851011040801,0.000937617412101998,87.4306186542838,5.52475351288263,"23336","SYNM",0.0306022265575149
-1.04362535862089,0.331834442652496,0.000968151912130719,77.94551072529,0.636357219398712,"23492","CBX7",0.0309147490162304
-1.15002294360579,0.255391501945271,0.000803023570198241,50.4091058451786,0.175622156685777,"23731","TMEM245",0.0294661381086404
-1.45717192336722,0.394879946823716,0.00343215591259056,95.7740110980296,1.02483927668725,"23743","BHMT2",0.0492687508873284
-1.49056934079443,0.419020055803159,0.00221403623192301,80.5325405208741,0.958631916390474,"23768","FLRT2",0.0418725111625624
-1.52569109138499,0.541708422842781,0.00228402866641369,73.6723409135052,1.54440945387613,"2532","ACKR1",0.0421745227226687
-4.39051739240217,0.474424019841859,0.000195366415396792,81.9077132565013,0.817407564258495,"256691","MAMDC2",0.0166935161827239
-5.48605251780558,0.713986800271504,0.0005017301314677,88.6292702051064,2.97865724775234,"25802","LMOD1",0.0245324114039243
1.12711257606267,0.291394955249246,0.00137220912775565,59.1470057982494,0.340733966214771,"2589","GALNT1",0.0354285347193032
-1.68455165789898,0.581456198228967,0.00156382804082029,82.3171369398744,1.93393836916564,"25891","PAMR1",0.036674541200872
1.84948875288139,0.650469651466345,0.00186229144590965,79.1228314754224,1.9261786911444,"259266","ASPM",0.0395134850007021
-2.65495631265866,0.423049384454149,0.000221975853648696,78.6495876434829,0.969991647844167,"25959","KANK2",0.0174675920771601
-1.81219183855705,0.413102617995566,0.000462890390465894,80.6516378616746,0.969457459758757,"25960","ADGRA2",0.0236175962078731
-1.92951880451843,0.604911767172726,0.000595898077008808,90.9119721116849,2.30938286150526,"25999","CLIP3",0.0260398411308947
-1.58811292304148,0.460182165124818,0.00137352621572479,80.0440823585418,1.26505235396289,"26040","SETBP1",0.0354285347193032
-1.25134736902551,0.330484858551229,0.000948922780557916,76.1337049222857,0.621474618211832,"26137","ZBTB20",0.0306457765042495
-1.19411660625329,0.381344731395309,0.00204281923927825,90.0811600323329,0.851652991710728,"2621","GAS6",0.0405844118099214
-1.46755682877495,0.552364661431245,0.00225234217061906,53.4525750672779,1.30215544676526,"26353","HSPB8",0.0420715309076601
1.06113439863898,0.318434712527819,0.00194309232908286,75.0061832229232,0.573901244698502,"26354","GNL3",0.0400488674092385
-1.93127263672095,0.544106635182497,0.00287956566810454,92.5601724702077,1.88941847751977,"2690","GHR",0.0459144310412704
2.45532639549974,0.28188712247311,2.7179187168259e-05,0,0,"2706","GJB2",0.00944008147421685
-2.56218481868769,0.556243986754922,0.000380370025211888,75.7391381332624,1.7605088858704,"27295","PDLIM3",0.0218306386264771
-1.05893952274877,0.223594293236781,0.000628221268606739,59.992267124099,0.145917612869046,"273","AMPH",0.0264207045012166
-1.59528910383809,0.605660964269877,0.00214363866154596,87.4288819433823,2.08422502023069,"274","BIN1",0.0411664450303558
1.2493122485636,0.487909626500794,0.0033857266688477,56.2751036052098,0.952967941523032,"2810","SFN",0.049062505083978
-2.13562893013637,0.543630832866821,0.00337305307639071,94.6119618058283,1.82169213778465,"283298","OLFML1",0.0490414892705216
-1.982927260487,0.522602352507928,0.000839682632163598,72.625732422636,1.47609020415703,"284119","CAVIN1",0.0295601664720059
-2.00738773685323,0.159287358137139,1.11947297880984e-05,20.757548786127,0.0333826345905669,"285195","SLC9A9",0.00644336661660691
-1.92560962545023,0.522368076913557,0.00117277369217109,59.6638649299577,1.31049993818765,"2878","GPX3",0.0331819185797565
1.077907397486,0.216934720153692,0.00220843455160552,62.3693237874635,0.178877898146266,"28998","MRPL13",0.0418128891373057
1.41588451214285,0.241266055527537,0.000173105363607773,15.6035839251112,0.0621600489824414,"29089","UBE2T",0.0159233221455643
-1.04273728421399,0.232779287869463,0.000157346356501337,76.3763750092476,0.343450642888984,"29091","STXBP6",0.0154980034156959
-1.7305597483186,0.325461891384792,0.000591481634682705,88.913905210772,0.572353320131978,"2949","GSTM5",0.0259920747913997
-1.2430019458902,0.188854731955472,0.00070746790904704,57.5970031749724,0.142618055942264,"29904","EEF2K",0.0276738793977159
-1.1283838155907,0.339810247836323,0.003353714331979,85.9803040872201,0.594863011056974,"29931","LINC00312",0.0490414892705216
-1.04778575210284,0.474902303825464,0.00206529547859325,83.3784236022448,1.32385009431075,"2995","GYPC",0.0406683343247122
